Student ID,Gender,Age,School,math_score,reading_score,writing_score,class_performance
6041,Female,20,B,89,94,31,C
6042,Female,18,D,58,100,92,B
6043,Male,17,C,56,48,41,F
6044,Male,18,D,82,92,38,C
6045,Female,19,A,38,58,35,F
6046,Female,18,C,34,90,79,D
6047,Male,18,D,94,32,92,C
6048,Female,19,E,,74,52,F
6049,Male,21,E,29,45,51,F
6050,Male,20,D,42,55,,F
6051,Male,21,D,67,5,96,B
6052,Female,21,A,60,32,83,F
6053,Male,18,B,48,66,88,D
6054,Male,18,B,76,86,77,C
6055,Female,19,C,26,47,42,F
6056,Female,20,E,33,59,97,D
6057,Male,20,C,78,38,66,D
6058,Male,18,D,96,83,30,D
6059,Male,21,D,36,38,33,F
6060,Female,19,C,74,72,37,D
6061,Female,21,E,32,82,88,D
6062,Female,18,B,48,76,79,D
6063,Female,17,C,56,40,58,F
6064,Male,21,B,34,87,63,D
6065,Female,21,E,50,44,84,F
6066,Male,20,B,81,64,90,C
6067,Female,21,D,31,79,28,F
6068,Male,20,D,80,80,,C
6069,Female,19,E,68,90,97,B
6070,Female,17,A,87,81,89,B
6071,Male,18,C,76,44,74,D
6072,Male,17,D,,84,85,B
6073,Female,17,B,50,90,51,D
6074,Male,21,C,93,28,81,D
6075,Male,18,B,42,79,46,F
6076,Male,20,C,35,69,79,D
6077,Female,18,C,81,57,84,C
6078,Female,18,D,39,84,14,C
6079,Male,19,D,88,67,79,C
6080,Female,18,B,58,55,93,D
6081,Female,17,C,76,44,75,D
6082,Male,21,D,42,59,58,F
6083,Female,21,D,60,51,95,D
6084,Male,21,E,69,77,77,C
6085,Male,18,E,49,90,81,C
6086,Male,17,B,39,53,,F
6087,Female,19,A,73,67,84,C
6088,Male,19,E,78,,95,C
6089,Female,17,C,86,73,79,C
6090,Male,17,E,65,70,90,C
6091,Male,17,D,99,58,68,C
6092,Male,17,C,94,37,51,D
6093,Male,21,A,82,98,92,A
6094,Male,18,E,55,85,66,D
6095,Female,17,A,36,66,82,D
6096,Male,19,A,,40,63,F
6097,Female,17,C,31,70,56,F
6098,Female,19,A,27,71,43,F
6099,Male,20,E,97,37,37,F
6100,Male,20,B,33,61,98,D
6101,Female,19,D,43,55,35,F
6102,Male,19,C,73,73,70,C
6103,Female,19,A,37,78,90,D
6104,Female,21,A,75,86,83,B
6105,Female,19,C,63,82,63,D
6106,Male,21,A,43,65,66,F
6107,Male,21,A,89,100,79,B
6108,Female,20,C,57,57,81,D
6109,Male,21,E,46,100,60,D
6110,Male,21,E,65,29,77,F
6111,Male,17,D,100,36,73,D
6112,Female,21,D,25,72,,F
6113,Female,20,D,77,73,70,C
6114,Male,17,B,84,93,56,C
6115,Male,18,B,86,59,70,C
6116,Female,18,E,69,50,71,D
6117,Male,19,D,70,87,55,C
6118,Female,19,A,,89,83,D
6119,Female,19,A,96,49,94,C
6120,Male,18,E,78,55,68,D
6121,Female,18,C,,48,90,D
6122,Female,17,D,52,55,53,F
6123,Male,17,A,27,70,47,F
6124,Female,21,A,41,81,72,D
6125,Female,18,A,93,87,71,B
6126,Female,20,D,56,33,90,F
6127,Female,17,C,50,,94,F
6128,Female,17,C,58,82,65,D
6129,Male,18,A,70,88,76,C
6130,Male,19,A,89,62,71,C
6131,Male,20,E,42,27,58,F
6132,Female,21,A,10,30,86,F
6133,Male,18,E,87,58,88,C
6134,Male,19,C,95,43,46,D
6135,Female,18,C,99,41,36,F
6136,Male,19,D,89,37,45,F
6137,Male,18,E,77,63,91,C
6138,Male,20,E,48,51,98,D
6139,Female,17,A,69,82,12,D
6140,Female,21,E,14,,74,D
6141,Female,17,D,89,54,94,C
6142,Female,20,B,72,50,,F
6143,Male,17,C,91,71,72,C
6144,Male,19,A,29,55,44,F
6145,Female,19,A,47,90,54,D
6146,Female,17,B,97,40,31,F
6147,Male,17,C,44,70,53,F
6148,Male,19,D,25,,75,F
6149,Male,19,A,77,28,79,D
6150,Female,19,B,78,62,28,F
6151,Male,20,C,99,85,61,B
6152,Female,18,B,50,56,30,F
6153,Female,21,C,72,32,68,F
6154,Male,17,E,49,69,77,D
6155,Male,21,A,99,95,47,B
6156,Female,20,D,29,50,70,F
6157,Female,21,C,83,51,66,D
6158,Female,21,A,81,88,78,B
6159,Female,19,C,59,80,43,D
6160,Female,20,E,90,95,56,B
6161,Male,17,B,34,45,90,F
6162,Female,17,A,99,80,33,C
6163,Male,21,D,,95,85,C
6164,Male,21,E,77,63,58,D
6165,Female,17,D,92,58,64,C
6166,Male,19,D,35,96,51,D
6167,Female,18,B,57,84,69,C
6168,Male,19,E,67,82,100,B
6169,Female,20,E,87,59,90,C
6170,Male,17,A,70,46,30,F
6171,Female,18,C,60,80,90,C
6172,Female,20,A,53,54,27,F
6173,Male,19,C,66,63,96,C
6174,Female,18,C,38,84,42,F
6175,Female,18,A,29,51,63,F
6176,Female,21,B,66,68,47,D
6177,Male,20,E,68,43,97,D
6178,Male,17,E,60,89,77,C
6179,Female,19,A,81,68,29,F
6180,Male,18,A,70,61,78,D
6181,Female,17,A,,73,62,F
6182,Male,17,C,63,81,55,D
6183,Male,19,A,89,73,35,D
6184,Male,19,A,62,,75,F
6185,Male,19,E,26,25,,F
6186,Male,19,A,72,62,63,D
6187,Female,21,C,49,79,32,F
6188,Male,21,A,69,77,56,D
6189,Female,20,A,47,,34,F
6190,Female,19,E,70,90,65,C
6191,Male,20,C,73,63,50,D
6192,Male,19,D,98,78,91,B
6193,Female,18,C,63,43,55,F
6194,Female,20,C,37,98,70,D
6195,Male,17,E,80,37,56,F
6196,Male,19,E,92,48,79,C
6197,Female,21,D,38,57,76,F
6198,Male,17,A,89,86,45,C
6199,Male,17,C,68,49,34,F
6200,Male,18,E,26,87,41,F
6201,Male,18,B,62,87,30,F
6202,Male,18,A,65,,72,C
6203,Female,21,D,,85,60,D
6204,Male,17,D,71,96,58,C
6205,Female,21,C,35,26,87,F
6206,Female,18,B,57,53,75,D
6207,Female,18,A,92,41,46,F
6208,Male,18,D,58,74,68,D
6209,Male,17,D,25,49,90,F
6210,Male,17,A,65,78,47,D
6211,Male,20,E,74,85,34,D
6212,Female,18,B,66,56,25,F
6213,Female,19,D,51,58,97,D
6214,Male,20,E,25,36,49,F
6215,Male,17,E,44,,50,F
6216,Male,20,E,,100,52,C
6217,Male,19,B,88,88,77,B
6218,Female,18,E,64,43,80,D
6219,Male,20,E,84,59,39,D
6220,Male,18,D,61,27,37,F
6221,Male,21,C,44,39,30,F
6222,Male,20,D,42,66,71,F
6223,Female,21,D,66,31,99,D
6224,Female,17,B,69,45,97,C
6225,Male,21,E,72,54,76,D
6226,Female,18,C,42,72,82,D
6227,Female,18,B,39,69,73,D
6228,Male,18,E,74,73,,D
6229,Female,18,A,28,,31,F
6230,Female,21,D,33,29,43,F
6231,Male,18,C,68,78,80,C
6232,Male,19,E,87,67,33,D
6233,Male,20,B,99,26,,F
6234,Male,17,D,37,66,89,D
6235,Female,17,C,50,82,74,D
6236,Male,21,A,81,47,49,F
6237,Female,20,D,47,52,42,F
6238,Male,19,C,43,98,50,D
6239,Female,19,A,38,34,95,F
6240,Male,19,B,41,96,,D
6241,Male,21,C,45,33,44,F
6242,Female,19,B,39,98,,D
6243,Female,19,E,88,83,74,B
6244,Male,19,E,68,76,79,C
6245,Male,20,B,39,67,82,D
6246,Male,18,D,74,94,59,C
6247,Female,19,A,61,33,43,F
6248,Male,17,E,100,30,31,F
6249,Female,20,A,65,42,44,F
6250,Female,21,E,65,53,54,F
6251,Male,19,A,61,50,55,F
6252,Male,20,D,49,58,79,D
6253,Male,21,E,94,66,76,C
6254,Male,17,B,29,28,37,F
6255,Male,19,A,72,50,84,D
6256,Female,20,E,74,43,61,F
6257,Male,17,D,90,47,67,D
6258,Female,20,B,,51,89,D
6259,Male,20,A,55,55,31,F
6260,Female,19,C,,80,49,D
6261,Female,18,C,45,30,90,F
6262,Male,21,D,27,,67,F
6263,Male,21,C,33,47,89,F
6264,Female,19,D,100,75,31,D
6265,Male,17,D,86,59,44,D
6266,Female,21,B,75,41,65,D
6267,Female,20,A,34,87,94,C
6268,Male,17,D,87,,48,F
6269,Female,18,D,71,62,60,D
6270,Male,21,E,74,99,42,C
6271,Female,20,D,87,37,35,F
6272,Male,20,D,77,56,,C
6273,Female,19,C,100,89,50,C
6274,Male,21,E,98,50,55,D
6275,Male,19,B,41,58,35,F
6276,Female,17,D,59,50,52,F
6277,Male,18,E,54,83,57,D
6278,Female,18,C,42,57,42,F
6279,Male,20,B,99,56,56,C
6280,Male,21,E,39,57,39,F
6281,Female,20,C,47,42,84,F
6282,Male,18,B,56,37,92,D
6283,Male,18,A,65,39,68,F
6284,Female,19,B,47,78,44,F
6285,Female,17,A,29,50,74,F
6286,Female,21,A,55,34,44,F
6287,Female,20,A,77,44,80,D
6288,Female,18,D,,72,80,C
6289,Female,20,C,60,36,70,F
6290,Male,20,C,55,65,90,C
6291,Female,18,B,38,89,33,F
6292,Male,19,B,69,57,74,D
6293,Male,17,E,50,91,42,D
6294,Male,19,A,84,75,76,C
6295,Female,20,A,45,71,73,D
6296,Male,19,A,33,94,94,C
6297,Male,19,D,44,97,60,D
6298,Female,19,D,60,78,94,C
6299,Male,17,B,88,49,31,F
6300,Female,21,E,55,56,53,F
6301,Female,19,E,27,88,81,D
6302,Female,17,E,82,29,40,F
6303,Male,18,B,45,55,79,F
6304,Male,21,B,42,55,56,F
6305,Female,19,C,29,64,51,F
6306,Male,20,B,90,32,88,C
6307,Female,20,B,70,84,30,D
6308,Male,19,A,44,,60,D
6309,Female,18,A,34,50,35,F
6310,Female,20,C,98,51,37,D
6311,Female,17,D,,88,54,C
6312,Female,17,C,52,79,50,D
6313,Female,17,B,82,31,37,F
6314,Male,19,C,27,,96,D
6315,Female,19,E,91,72,80,B
6316,Male,18,B,96,75,46,C
6317,Male,21,C,37,,40,F
6318,Female,21,A,89,31,,F
6319,Female,20,A,93,38,92,C
6320,Female,21,C,62,25,82,F
6321,Female,20,E,61,29,100,D
6322,Female,18,C,41,53,66,F
6323,Male,21,C,67,68,87,C
6324,Female,17,D,90,28,31,F
6325,Female,20,B,100,47,88,C
6326,Male,21,E,33,47,25,F
6327,Male,17,D,51,94,29,F
6328,Female,19,B,32,35,84,F
6329,Male,21,D,26,26,27,F
6330,Female,21,D,77,28,,D
6331,Male,20,A,,97,36,C
6332,Male,19,B,,61,52,F
6333,Male,21,A,56,67,85,D
6334,Female,19,B,,44,46,F
6335,Male,21,B,48,92,56,D
6336,Male,18,A,78,30,55,F
6337,Male,20,B,85,89,51,C
6338,Male,17,A,30,57,72,F
6339,Female,19,C,74,54,62,D
6340,Female,18,A,36,83,,D
6341,Female,21,A,93,,76,B
6342,Male,21,D,44,,83,D
6343,Male,18,B,85,43,58,D
6344,Female,21,E,42,100,56,D
6345,Female,19,D,37,48,83,F
6346,Male,21,A,32,89,93,C
6347,Male,20,B,79,52,41,F
6348,Female,20,C,65,49,79,D
6349,Female,20,A,82,41,55,F
6350,Female,18,C,47,89,47,D
6351,Male,17,D,65,42,49,F
6352,Male,18,C,85,92,83,B
6353,Male,17,A,69,35,39,F
6354,Male,18,D,75,37,28,F
6355,Female,19,E,45,79,79,D
6356,Male,21,A,95,60,25,D
6357,Male,18,B,40,37,62,F
6358,Female,19,E,75,93,73,B
6359,Female,18,D,52,100,59,C
6360,Male,18,A,64,62,32,F
6361,Male,18,D,33,98,37,F
6362,Male,18,B,66,84,37,D
6363,Female,21,D,83,85,90,B
6364,Male,20,A,84,48,80,C
6365,Male,21,A,11,97,67,B
6366,Male,18,D,55,26,25,F
6367,Male,21,A,,68,49,F
6368,Female,18,A,56,25,50,F
6369,Male,18,E,84,71,66,C
6370,Female,21,B,40,75,28,F
6371,Female,19,E,33,46,12,F
6372,Male,18,C,72,42,82,D
6373,Male,17,E,99,72,88,B
6374,Female,17,B,41,25,72,F
6375,Male,17,B,39,71,26,F
6376,Female,19,A,80,55,38,F
6377,Female,18,E,64,59,42,F
6378,Male,20,A,85,54,96,C
6379,Female,18,D,88,33,99,C
6380,Male,17,C,73,63,70,D
6381,Male,18,A,37,47,98,D
6382,Female,21,A,69,36,40,F
6383,Male,17,C,42,42,50,F
6384,Male,17,A,44,26,84,F
6385,Female,19,C,50,80,94,C
6386,Female,18,D,61,81,93,C
6387,Male,19,E,41,100,87,C
6388,Male,17,A,36,54,82,F
6389,Female,17,B,36,61,,F
6390,Female,19,A,27,92,87,D
6391,Female,17,B,70,100,74,B
6392,Male,21,B,72,84,82,C
6393,Female,20,E,79,76,86,B
6394,Female,19,E,100,,51,F
6395,Male,17,E,65,56,86,D
6396,Female,21,A,54,93,99,B
6397,Male,20,A,95,37,87,C
6398,Male,18,C,80,66,44,D
6399,Male,19,E,45,44,82,F
6400,Male,17,E,9,93,73,C
6401,Female,20,A,56,28,48,F
6402,Female,18,C,78,26,51,F
6403,Male,20,C,85,63,91,C
6404,Male,21,D,92,97,27,C
6405,Male,19,D,79,55,28,F
6406,Female,20,D,79,61,89,C
6407,Female,17,B,80,47,100,C
6408,Female,18,B,63,94,69,C
6409,Female,18,A,97,57,67,C
6410,Female,21,D,62,42,92,D
6411,Male,17,C,50,90,81,C
6412,Male,20,B,71,31,62,F
6413,Male,18,D,72,88,33,D
6414,Female,21,D,37,64,91,D
6415,Male,19,A,92,70,58,C
6416,Male,19,C,,83,95,C
6417,Male,17,E,53,79,65,D
6418,Male,21,B,50,71,55,F
6419,Male,20,B,34,71,53,F
6420,Male,18,B,53,49,52,F
6421,Male,19,D,,96,42,D
6422,Male,17,C,95,85,61,B
6423,Female,21,D,72,88,45,D
6424,Female,20,A,83,73,61,C
6425,Female,20,E,43,58,91,D
6426,Female,18,E,33,47,92,F
6427,Female,17,D,33,100,76,D
6428,Male,20,B,26,45,53,F
6429,Female,19,B,83,63,89,C
6430,Male,18,D,63,80,,D
6431,Female,19,D,94,32,59,D
6432,Male,18,D,69,26,28,F
6433,Male,21,E,53,,65,F
6434,Female,21,E,88,90,40,C
6435,Female,21,E,61,55,2,F
6436,Male,17,A,84,40,67,D
6437,Female,19,E,91,78,43,C
6438,Male,21,A,54,71,94,C
6439,Male,21,C,25,68,73,F
6440,Female,19,E,100,67,59,C
6441,Male,18,B,96,94,65,B
6442,Male,21,A,96,,71,C
6443,Female,19,D,67,55,77,D
6444,Male,17,B,45,70,61,F
6445,Male,19,B,38,48,57,F
6446,Female,21,D,67,75,26,F
6447,Male,20,D,74,85,45,D
6448,Female,18,D,58,66,28,F
6449,Male,20,D,100,87,,B
6450,Female,19,A,60,94,84,C
6451,Female,21,C,73,18,93,B
6452,Female,17,D,30,95,88,C
6453,Female,19,A,84,52,68,D
6454,Female,17,A,63,,57,D
6455,Female,18,B,,71,62,C
6456,Male,17,B,55,38,86,F
6457,Male,17,B,75,95,26,D
6458,Male,19,A,71,89,74,C
6459,Female,21,E,74,60,85,C
6460,Female,21,E,,35,27,F
6461,Female,20,E,31,35,62,F
6462,Male,20,D,82,79,99,B
6463,Male,19,B,32,56,,F
6464,Male,20,A,95,64,62,C
6465,Female,19,D,61,78,89,C
6466,Female,17,B,39,49,54,F
6467,Female,20,E,79,28,56,F
6468,Female,21,E,28,85,91,D
6469,Female,20,C,35,38,94,F
6470,Male,18,E,30,85,52,F
6471,Male,21,B,55,52,36,F
6472,Male,18,A,58,75,25,F
6473,Female,19,D,79,30,55,F
6474,Female,20,E,89,100,86,A
6475,Female,20,E,75,91,70,C
6476,Female,18,D,86,26,54,F
6477,Male,20,D,35,52,51,F
6478,Female,20,D,11,79,62,D
6479,Male,18,E,76,26,71,F
6480,Female,18,D,89,48,83,C
6481,Female,21,A,77,42,76,D
6482,Male,20,B,59,30,64,F
6483,Male,18,E,51,92,64,D
6484,Male,17,D,97,95,87,A
6485,Female,18,E,46,85,84,C
6486,Male,19,E,76,95,40,C
6487,Female,21,D,38,61,62,F
6488,Male,21,A,,53,69,F
6489,Female,17,B,43,,80,D
6490,Female,17,B,68,86,71,C
6491,Female,21,B,42,47,37,F
6492,Female,18,D,51,69,82,D
6493,Male,19,E,79,99,34,C
6494,Female,18,B,69,64,86,C
6495,Male,20,A,96,76,65,C
6496,Male,21,D,93,38,68,D
6497,Male,21,B,61,42,,F
6498,Female,17,B,66,73,60,D
6499,Male,17,C,46,51,45,F
6500,Male,19,E,89,78,,D
6501,Female,17,C,45,,78,F
6502,Female,18,B,32,98,32,F
6503,Male,21,A,27,38,81,F
6504,Female,18,C,85,33,84,D
6505,Male,19,D,78,76,83,C
6506,Male,18,A,30,78,,F
6507,Male,20,D,48,47,58,F
6508,Male,21,E,87,58,91,C
6509,Female,19,B,38,59,73,F
6510,Male,17,C,77,77,49,D
6511,Female,21,B,83,95,32,C
6512,Male,21,C,2,68,88,C
6513,Female,21,A,34,42,50,F
6514,Male,17,D,36,70,89,D
6515,Female,21,D,48,28,68,F
6516,Female,20,B,81,32,79,D
6517,Male,17,D,42,96,43,D
6518,Female,20,D,50,65,75,D
6519,Female,19,E,57,30,67,F
6520,Male,17,B,100,55,69,C
6521,Male,20,C,80,63,89,C
6522,Male,17,D,66,83,45,D
6523,Male,20,E,30,33,84,F
6524,Male,18,E,76,95,64,C
6525,Female,20,E,29,2,96,D
6526,Male,19,E,92,80,55,C
6527,Female,17,B,85,90,86,B
6528,Female,19,B,66,53,40,F
6529,Male,17,D,85,59,33,F
6530,Female,17,E,88,62,49,D
6531,Male,19,E,73,82,79,C
6532,Male,19,B,80,32,80,D
6533,Male,19,E,75,90,52,C
6534,Female,19,D,,77,100,C
6535,Male,17,D,50,59,,D
6536,Male,20,E,53,64,85,D
6537,Male,21,D,28,87,50,F
6538,Female,18,B,26,61,31,F
6539,Female,21,D,48,57,67,F
6540,Male,20,E,66,59,80,D
6541,Female,21,D,,60,43,F
6542,Male,21,D,56,94,,C
6543,Female,17,E,90,66,85,B
6544,Female,20,D,30,48,37,F
6545,Male,21,B,53,95,49,D
6546,Female,19,C,74,67,42,D
6547,Male,21,A,89,63,80,C
6548,Female,17,C,100,87,58,B
6549,Male,17,A,62,70,72,D
6550,Male,18,D,46,,43,F
6551,Female,18,B,78,72,31,D
6552,Female,18,D,77,73,80,C
6553,Female,20,B,53,75,32,F
6554,Female,19,B,44,,88,F
6555,Male,18,D,78,91,60,C
6556,Female,20,E,56,89,89,C
6557,Male,21,A,46,60,45,F
6558,Male,19,A,40,80,50,F
6559,Male,17,E,92,94,70,B
6560,Male,20,B,55,31,62,F
6561,Male,20,E,30,1,,F
6562,Female,17,E,25,57,81,F
6563,Male,21,A,46,40,38,F
6564,Male,21,B,85,79,33,D
6565,Male,19,E,25,82,41,F
6566,Male,17,A,54,97,70,C
6567,Male,21,C,,75,31,D
6568,Male,17,D,99,88,64,B
6569,Male,17,C,52,72,26,F
6570,Female,19,A,89,75,37,D
6571,Male,19,E,28,38,28,F
6572,Female,20,D,11,60,87,C
6573,Male,21,E,75,,90,B
6574,Male,18,B,67,50,93,C
6575,Female,21,C,72,64,50,D
6576,Male,21,E,84,,39,D
6577,Male,21,B,56,59,93,D
6578,Female,18,C,87,65,78,C
6579,Female,18,C,97,29,39,F
6580,Male,21,E,,31,94,D
6581,Male,21,E,29,64,86,F
6582,Male,20,C,87,77,90,B
6583,Female,21,A,84,48,25,F
6584,Male,17,A,72,65,87,C
6585,Female,19,D,95,100,44,C
6586,Female,17,A,68,45,93,D
6587,Male,19,A,47,79,93,C
6588,Female,19,A,42,32,35,F
6589,Female,18,B,43,83,40,F
6590,Female,19,E,86,58,79,C
6591,Male,19,C,40,37,50,F
6592,Female,17,E,99,98,49,B
6593,Male,17,E,53,96,91,B
6594,Male,18,C,26,33,47,F
6595,Female,17,E,9,84,77,B
6596,Female,20,D,93,25,56,F
6597,Female,20,B,63,54,41,F
6598,Male,21,D,28,92,88,D
6599,Female,18,D,46,69,51,F
6600,Female,18,A,82,26,45,F
6601,Male,21,A,88,86,49,C
6602,Female,21,B,31,31,32,F
6603,Male,19,B,86,40,28,F
6604,Female,20,A,79,93,68,B
6605,Female,19,E,97,80,,C
6606,Male,20,D,,67,59,F
6607,Female,20,A,58,85,93,C
6608,Male,18,C,25,58,56,F
6609,Male,20,B,43,96,32,F
6610,Female,19,E,93,51,47,D
6611,Male,18,B,90,84,33,D
6612,Female,17,D,46,50,75,F
6613,Female,18,A,9,39,,F
6614,Female,17,E,76,39,37,F
6615,Female,21,A,59,91,82,C
6616,Female,19,B,97,49,57,D
6617,Male,20,B,85,75,61,C
6618,Male,20,E,29,50,85,F
6619,Male,18,E,72,43,91,D
6620,Male,19,A,80,94,48,C
6621,Male,18,C,94,95,37,C
6622,Female,20,B,54,25,77,F
6623,Female,17,E,94,70,92,B
6624,Male,19,A,56,27,79,F
6625,Female,17,A,73,90,90,B
6626,Female,20,A,97,26,58,D
6627,Female,21,C,60,43,74,F
6628,Female,18,B,,95,35,F
6629,Female,18,A,62,45,61,F
6630,Male,18,E,87,74,38,D
6631,Male,17,E,28,43,35,F
6632,Female,17,D,53,82,56,D
6633,Female,20,E,93,34,69,D
6634,Female,20,E,60,41,73,F
6635,Male,19,E,93,53,,C
6636,Female,21,A,84,90,97,A
6637,Male,19,D,33,65,43,F
6638,Male,21,B,54,98,98,B
6639,Female,20,C,100,70,38,D
6640,Female,19,C,28,99,87,C
6641,Male,20,B,53,77,94,C
6642,Male,20,C,58,62,28,F
6643,Male,19,B,43,97,40,D
6644,Female,17,A,65,92,75,C
6645,Male,18,B,56,77,75,D
6646,Male,19,D,,49,91,D
6647,Male,19,C,80,45,65,D
6648,Male,19,B,39,63,36,F
6649,Female,18,C,59,76,30,F
6650,Male,18,C,55,67,98,C
6651,Female,18,D,62,95,59,C
6652,Female,17,B,28,71,37,F
6653,Female,17,B,99,30,96,C
6654,Female,19,B,77,59,97,C
6655,Male,17,D,56,86,31,F
6656,Male,20,E,58,81,61,D
6657,Male,18,A,79,64,44,D
6658,Male,17,D,45,31,71,F
6659,Female,19,B,71,58,61,D
6660,Female,20,E,45,66,40,F
6661,Female,17,B,95,32,90,C
6662,Male,20,E,91,79,28,D
6663,Male,19,B,29,76,53,F
6664,Male,19,D,68,50,36,F
6665,Female,17,C,83,31,50,F
6666,Female,18,E,100,70,66,C
6667,Male,21,B,54,37,59,F
6668,Male,20,D,97,31,76,D
6669,Female,17,C,85,39,25,F
6670,Female,19,E,57,97,44,D
6671,Male,21,E,99,60,67,C
6672,Female,19,D,41,,66,F
6673,Female,17,B,60,44,,F
6674,Male,20,A,29,52,76,F
6675,Male,19,D,63,95,40,D
6676,Female,18,E,37,57,28,F
6677,Female,20,E,34,73,85,D
6678,Male,19,E,93,44,,F
6679,Male,19,D,66,79,80,C
6680,Male,18,C,30,93,53,F
6681,Female,20,D,26,27,47,F
6682,Male,20,E,88,55,47,D
6683,Female,21,E,30,50,44,F
6684,Male,18,E,57,61,99,C
6685,Female,18,E,46,79,34,F
6686,Female,21,D,82,86,67,C
6687,Male,17,A,89,57,63,D
6688,Male,18,B,60,75,92,C
6689,Female,19,A,99,93,71,B
6690,Male,17,E,,100,59,C
6691,Female,19,A,78,55,89,C
6692,Female,20,A,,81,67,C
6693,Male,19,D,66,51,44,F
6694,Male,18,C,49,55,30,F
6695,Female,18,D,60,71,,C
6696,Male,20,A,100,90,39,C
6697,Male,18,E,42,63,78,D
6698,Male,19,D,,78,100,C
6699,Male,21,E,85,56,76,C
6700,Female,19,B,65,74,87,C
6701,Male,20,D,100,13,64,C
6702,Male,19,C,100,69,29,D
6703,Female,20,D,96,87,45,C
6704,Male,18,D,95,53,54,D
6705,Male,21,E,88,33,79,D
6706,Female,18,D,95,74,90,B
6707,Male,19,B,65,100,26,D
6708,Male,17,C,67,93,93,B
6709,Male,18,D,95,61,26,D
6710,Female,20,C,52,68,54,F
6711,Female,18,E,48,58,81,D
6712,Female,21,B,82,47,49,F
6713,Female,21,E,33,90,44,F
6714,Female,17,C,35,62,55,F
6715,Female,17,D,96,53,86,C
6716,Male,17,E,30,56,31,F
6717,Male,19,D,75,69,54,D
6718,Female,17,D,43,52,63,F
6719,Male,20,D,98,42,62,D
6720,Female,17,C,89,83,32,D
6721,Male,17,B,72,71,95,C
6722,Female,18,E,31,100,56,D
6723,Female,20,B,45,35,,F
6724,Female,17,D,30,73,38,F
6725,Female,20,A,,53,52,D
6726,Male,18,E,90,75,97,B
6727,Female,20,D,79,73,97,B
6728,Male,18,E,28,79,,D
6729,Female,18,E,,48,95,C
6730,Male,21,D,81,93,41,C
6731,Female,18,B,42,93,46,D
6732,Male,20,C,38,53,33,F
6733,Male,21,E,83,97,63,B
6734,Female,17,A,93,62,25,D
6735,Male,18,C,26,38,38,F
6736,Female,18,E,61,75,69,D
6737,Female,17,A,37,72,93,D
6738,Female,17,D,5,27,,C
6739,Male,18,A,45,40,35,F
6740,Male,18,E,94,99,,B
6741,Male,17,B,81,92,60,C
6742,Male,18,E,59,70,36,F
6743,Female,20,C,73,41,95,D
6744,Male,18,D,91,,42,C
6745,Male,20,A,74,72,76,C
6746,Male,18,D,58,29,100,D
6747,Female,20,A,71,95,36,D
6748,Male,21,E,88,49,,C
6749,Female,19,A,60,58,32,F
6750,Female,18,E,62,55,65,D
6751,Male,18,B,49,91,52,D
6752,Male,18,B,86,56,62,D
6753,Female,21,D,89,34,88,C
6754,Female,19,C,35,49,99,D
6755,Male,21,C,58,90,88,C
6756,Male,20,C,58,30,86,F
6757,Female,17,C,79,36,34,F
6758,Female,17,C,76,62,,D
6759,Female,19,D,85,98,96,A
6760,Female,18,D,52,26,70,F
6761,Female,20,D,41,,48,D
6762,Female,20,D,78,33,92,D
6763,Male,21,E,97,88,80,B
6764,Male,20,D,93,39,73,D
6765,Female,20,E,26,50,,F
6766,Male,19,A,61,75,99,C
6767,Male,17,C,48,51,57,F
6768,Female,21,E,28,45,60,F
6769,Female,20,B,29,72,60,F
6770,Female,19,A,84,93,94,A
6771,Male,19,A,,100,47,C
6772,Female,21,C,38,95,77,C
6773,Female,20,D,48,58,74,D
6774,Female,19,C,28,69,69,F
6775,Female,17,D,42,29,79,F
6776,Male,21,B,81,44,88,C
6777,Male,17,D,79,39,50,F
6778,Male,19,A,57,36,65,F
6779,Male,19,C,36,28,73,F
6780,Female,21,D,73,51,77,D
6781,Male,19,C,37,60,81,F
6782,Male,20,E,27,90,81,D
6783,Female,17,C,,78,33,F
6784,Female,17,B,100,68,,B
6785,Female,18,B,40,75,99,C
6786,Male,21,E,64,72,74,C
6787,Male,17,A,25,51,92,F
6788,Male,19,C,50,72,84,D
6789,Male,19,B,89,66,38,D
6790,Male,21,C,87,80,74,B
6791,Female,19,E,100,25,48,F
6792,Male,21,B,100,55,78,C
6793,Female,21,D,27,26,42,F
6794,Male,18,C,26,,30,F
6795,Male,20,C,86,90,89,B
6796,Male,21,B,57,84,33,F
6797,Female,18,D,65,55,,D
6798,Male,18,C,,57,25,F
6799,Male,17,C,68,78,47,D
6800,Male,20,A,88,47,27,F
6801,Female,17,A,80,75,78,C
6802,Female,18,B,88,80,73,B
6803,Female,19,B,50,33,44,F
6804,Male,18,B,57,44,92,D
6805,Male,20,B,51,76,,F
6806,Female,19,A,70,56,66,D
6807,Male,18,B,61,100,88,B
6808,Male,19,C,99,98,41,C
6809,Female,17,A,97,87,35,C
6810,Female,17,D,47,31,69,F
6811,Female,21,B,54,58,74,D
6812,Female,20,C,54,92,90,C
6813,Male,17,A,40,61,29,F
6814,Male,21,E,62,57,37,F
6815,Male,19,E,30,25,84,F
6816,Female,19,C,66,58,80,D
6817,Female,17,D,,66,98,B
6818,Female,19,C,,33,39,F
6819,Male,19,B,91,75,97,B
6820,Female,17,A,100,99,81,A
6821,Female,18,D,53,53,44,F
6822,Female,17,B,33,33,64,F
